ATM_ID,forecast_date,horizon_day,cash_p50,cash_q10,cash_q90,last_known_cash_level,atm_median_withdrawal
ATM_0011,2023-12-30,2,53116.88671875,46987.0625,60152.15625,119814.0,55806.0
ATM_0011,2023-12-31,3,56912.4140625,50950.09765625,63429.7265625,119814.0,55806.0
ATM_0011,2024-01-01,4,54695.484375,49595.16015625,60976.06640625,119814.0,55806.0
ATM_0011,2024-01-02,5,57572.78515625,52680.3515625,63521.671875,119814.0,55806.0
ATM_0011,2024-01-03,6,58157.8359375,52961.59375,63927.265625,119814.0,55806.0
ATM_0011,2024-01-04,7,57342.8671875,51763.48828125,63859.51953125,119814.0,55806.0
ATM_0011,2024-01-05,8,41019.7265625,35052.0078125,48058.47265625,119814.0,55806.0
ATM_0011,2024-01-06,9,52591.609375,46536.8671875,59647.3046875,119814.0,55806.0
ATM_0011,2024-01-07,10,55912.9453125,49949.3046875,62756.6171875,119814.0,55806.0
ATM_0011,2024-01-08,11,53609.375,48235.4453125,60456.6328125,119814.0,55806.0
ATM_0011,2024-01-09,12,57659.2421875,52103.1015625,64128.234375,119814.0,55806.0
ATM_0011,2024-01-10,13,58622.00390625,52545.74609375,65204.65234375,119814.0,55806.0
ATM_0011,2024-01-11,14,57148.3671875,50951.74609375,64068.3203125,119814.0,55806.0
ATM_0011,2024-01-12,15,40903.2578125,34545.875,48732.98046875,119814.0,55806.0
ATM_0011,2024-01-13,16,52575.32421875,45890.046875,60307.07421875,119814.0,55806.0
ATM_0011,2024-01-14,17,55795.2421875,49392.76171875,63261.4765625,119814.0,55806.0
ATM_0011,2024-01-15,18,54029.9296875,48202.15234375,61227.3046875,119814.0,55806.0
ATM_0011,2024-01-16,19,57738.9921875,51976.9609375,65211.01953125,119814.0,55806.0
ATM_0011,2024-01-17,20,58835.2734375,53210.55859375,66423.8984375,119814.0,55806.0
ATM_0011,2024-01-18,21,56898.65625,50830.7265625,65221.73828125,119814.0,55806.0
ATM_0011,2024-01-19,22,40662.1953125,34407.9609375,49528.27734375,119814.0,55806.0
ATM_0011,2024-01-20,23,52825.046875,46210.89453125,61622.3671875,119814.0,55806.0
ATM_0011,2024-01-21,24,55950.125,49568.38671875,64688.0078125,119814.0,55806.0
ATM_0011,2024-01-22,25,53719.53515625,47962.71484375,62090.01171875,119814.0,55806.0
ATM_0011,2024-01-23,26,57503.8515625,51651.3828125,66055.078125,119814.0,55806.0
ATM_0011,2024-01-24,27,58059.625,51834.90625,66526.4765625,119814.0,55806.0
ATM_0011,2024-01-25,28,56514.8359375,50169.171875,65762.625,119814.0,55806.0
ATM_0011,2024-01-26,29,40676.43359375,34307.6015625,50277.85546875,119814.0,55806.0
ATM_0011,2024-01-27,30,53131.0625,46623.85546875,62519.57421875,119814.0,55806.0
ATM_0012,2023-12-31,1,57225.625,50375.03125,65383.3359375,99504.5,50556.0
ATM_0012,2024-01-01,2,53963.6796875,47228.17578125,62315.06640625,99504.5,50556.0
ATM_0012,2024-01-02,3,60431.375,54074.40234375,68369.34375,99504.5,50556.0
ATM_0012,2024-01-03,4,46972.421875,41475.4140625,54680.203125,99504.5,50556.0
ATM_0012,2024-01-04,5,46753.34765625,41554.6171875,53923.625,99504.5,50556.0
ATM_0012,2024-01-05,6,51055.65234375,45793.57421875,58210.4921875,99504.5,50556.0
ATM_0012,2024-01-06,7,50727.3046875,45151.11328125,58514.6640625,99504.5,50556.0
ATM_0012,2024-01-07,8,55068.0703125,49164.8203125,63291.140625,99504.5,50556.0
ATM_0012,2024-01-08,9,53246.87890625,47048.12890625,61309.84375,99504.5,50556.0
ATM_0012,2024-01-09,10,59758.328125,53539.90625,67677.203125,99504.5,50556.0
ATM_0012,2024-01-10,11,46207.58203125,40585.45703125,53972.60546875,99504.5,50556.0
ATM_0012,2024-01-11,12,46383.30859375,41036.9375,54151.3203125,99504.5,50556.0
ATM_0012,2024-01-12,13,50968.0,45323.28515625,58574.41796875,99504.5,50556.0
ATM_0012,2024-01-13,14,50377.88671875,44490.27734375,58469.0,99504.5,50556.0
ATM_0012,2024-01-14,15,54794.984375,48573.18359375,63349.890625,99504.5,50556.0
ATM_0012,2024-01-15,16,53336.625,46895.54296875,61998.1875,99504.5,50556.0
ATM_0012,2024-01-16,17,59797.34765625,53595.44140625,68176.8671875,99504.5,50556.0
ATM_0012,2024-01-17,18,46129.9375,40489.3984375,54251.3671875,99504.5,50556.0
ATM_0012,2024-01-18,19,45977.7734375,40418.21875,53937.91015625,99504.5,50556.0
ATM_0012,2024-01-19,20,50506.8671875,44839.4609375,58349.06640625,99504.5,50556.0
ATM_0012,2024-01-20,21,49986.5859375,43937.53125,58197.59765625,99504.5,50556.0
ATM_0012,2024-01-21,22,54540.8515625,48100.3984375,63167.46875,99504.5,50556.0
ATM_0012,2024-01-22,23,52586.4375,46126.7734375,61380.046875,99504.5,50556.0
ATM_0012,2024-01-23,24,59563.6015625,53384.01953125,68132.3828125,99504.5,50556.0
ATM_0012,2024-01-24,25,45670.8671875,40168.45703125,53934.875,99504.5,50556.0
ATM_0012,2024-01-25,26,46193.26953125,40585.0625,54157.42578125,99504.5,50556.0
ATM_0012,2024-01-26,27,50641.66796875,44946.46875,58437.35546875,99504.5,50556.0
ATM_0012,2024-01-27,28,50092.0078125,44037.87890625,58332.984375,99504.5,50556.0
ATM_0012,2024-01-28,29,54420.9921875,47964.453125,63085.83984375,99504.5,50556.0
ATM_0012,2024-01-29,30,52505.984375,45986.44921875,60993.953125,99504.5,50556.0
ATM_0013,2023-12-31,1,52584.31640625,44939.65234375,60619.484375,96289.0,51684.5
ATM_0013,2024-01-01,2,55429.43359375,47427.5390625,63724.2421875,96289.0,51684.5
ATM_0013,2024-01-02,3,49838.23046875,41680.9609375,58409.02734375,96289.0,51684.5
ATM_0013,2024-01-03,4,48124.8359375,39870.8984375,56710.0703125,96289.0,51684.5
ATM_0013,2024-01-04,5,43142.171875,34943.28125,51849.71875,96289.0,51684.5
ATM_0013,2024-01-05,6,51763.51953125,43289.43359375,60254.61328125,96289.0,51684.5
ATM_0013,2024-01-06,7,51095.31640625,42606.8984375,59757.6796875,96289.0,51684.5
ATM_0013,2024-01-07,8,51905.98828125,43439.66015625,60600.6015625,96289.0,51684.5
ATM_0013,2024-01-08,9,54748.8515625,45931.6171875,63627.69921875,96289.0,51684.5
ATM_0013,2024-01-09,10,49817.66015625,40813.64453125,58840.953125,96289.0,51684.5
ATM_0013,2024-01-10,11,48259.86328125,39071.7734375,57391.04296875,96289.0,51684.5
ATM_0013,2024-01-11,12,43343.69921875,34297.8984375,52549.3203125,96289.0,51684.5
ATM_0013,2024-01-12,13,51465.375,42031.890625,60683.921875,96289.0,51684.5
ATM_0013,2024-01-13,14,51236.67578125,42055.515625,60747.109375,96289.0,51684.5
ATM_0013,2024-01-14,15,52307.67578125,43116.70703125,61849.6796875,96289.0,51684.5
ATM_0013,2024-01-15,16,55548.05078125,46131.36328125,65149.4296875,96289.0,51684.5
ATM_0013,2024-01-16,17,50254.08984375,40803.203125,59810.70703125,96289.0,51684.5
ATM_0013,2024-01-17,18,48436.3125,39029.01171875,58101.29296875,96289.0,51684.5
ATM_0013,2024-01-18,19,43308.3515625,33578.9375,53298.546875,96289.0,51684.5
ATM_0013,2024-01-19,20,51588.25390625,41859.0625,61282.796875,96289.0,51684.5
ATM_0013,2024-01-20,21,51081.29296875,41553.8515625,61030.36328125,96289.0,51684.5
ATM_0013,2024-01-21,22,52127.29296875,42636.71484375,61878.796875,96289.0,51684.5
ATM_0013,2024-01-22,23,55028.3125,45622.19921875,64926.546875,96289.0,51684.5
ATM_0013,2024-01-23,24,50178.69140625,40679.3125,60365.1796875,96289.0,51684.5
ATM_0013,2024-01-24,25,48784.9921875,39225.3515625,58993.01171875,96289.0,51684.5
ATM_0013,2024-01-25,26,43503.54296875,33684.3515625,53769.85546875,96289.0,51684.5
ATM_0013,2024-01-26,27,51544.671875,41788.6015625,61608.609375,96289.0,51684.5
ATM_0013,2024-01-27,28,51190.1640625,41491.4453125,61327.63671875,96289.0,51684.5
ATM_0013,2024-01-28,29,51975.7421875,42413.296875,62253.6640625,96289.0,51684.5
ATM_0013,2024-01-29,30,54746.2421875,45106.09765625,64980.33984375,96289.0,51684.5
ATM_0014,2023-12-25,1,50564.0546875,43973.42578125,57537.3515625,73210.0,52707.0
ATM_0014,2023-12-26,2,51133.0078125,44165.3203125,58221.734375,73210.0,52707.0
ATM_0014,2023-12-27,3,52290.7421875,45340.4296875,59678.77734375,73210.0,52707.0
ATM_0014,2023-12-28,4,55273.7265625,48494.265625,62561.1953125,73210.0,52707.0
ATM_0014,2023-12-29,5,44023.203125,37006.953125,51304.96484375,73210.0,52707.0
ATM_0014,2023-12-30,6,52092.390625,45076.11328125,59247.828125,73210.0,52707.0
ATM_0014,2023-12-31,7,43566.8515625,36663.23828125,50763.609375,73210.0,52707.0
ATM_0014,2024-01-01,8,50971.63671875,44077.00390625,58038.60546875,73210.0,52707.0
ATM_0014,2024-01-02,9,51639.68359375,44725.33203125,58731.3125,73210.0,52707.0
ATM_0014,2024-01-03,10,51955.60546875,45100.94921875,59104.02734375,73210.0,52707.0
ATM_0014,2024-01-04,11,54733.609375,47907.79296875,62192.2578125,73210.0,52707.0
ATM_0014,2024-01-05,12,43627.7734375,36985.4765625,51091.7109375,73210.0,52707.0
ATM_0014,2024-01-06,13,52057.8984375,44757.8125,59548.84375,73210.0,52707.0
ATM_0014,2024-01-07,14,43286.2109375,36503.23828125,50939.484375,73210.0,52707.0
ATM_0014,2024-01-08,15,50205.69921875,43502.4765625,57932.296875,73210.0,52707.0
ATM_0014,2024-01-09,16,51358.34375,44493.71875,58962.65625,73210.0,52707.0
ATM_0014,2024-01-10,17,52346.50390625,45650.87890625,59898.8984375,73210.0,52707.0
ATM_0014,2024-01-11,18,54400.40234375,47867.75,61980.7734375,73210.0,52707.0
ATM_0014,2024-01-12,19,44239.30859375,37230.69921875,52026.58203125,73210.0,52707.0
ATM_0014,2024-01-13,20,52331.734375,45252.3125,59864.671875,73210.0,52707.0
ATM_0014,2024-01-14,21,43080.9765625,36153.85546875,50608.10546875,73210.0,52707.0
ATM_0014,2024-01-15,22,50554.609375,43906.72265625,57885.97265625,73210.0,52707.0
ATM_0014,2024-01-16,23,51543.7734375,44987.328125,58917.28515625,73210.0,52707.0
ATM_0014,2024-01-17,24,52094.98046875,45532.4921875,59439.671875,73210.0,52707.0
ATM_0014,2024-01-18,25,53984.48828125,47414.984375,61523.328125,73210.0,52707.0
ATM_0014,2024-01-19,26,44371.265625,37416.18359375,51798.03515625,73210.0,52707.0
ATM_0014,2024-01-20,27,52355.4609375,45437.796875,60135.51171875,73210.0,52707.0
ATM_0014,2024-01-21,28,43396.6171875,36225.63671875,50634.89453125,73210.0,52707.0
ATM_0014,2024-01-22,29,50358.55078125,43426.48828125,57655.46484375,73210.0,52707.0
ATM_0014,2024-01-23,30,51353.4609375,44398.375,58565.30078125,73210.0,52707.0
ATM_0015,2024-01-02,1,60363.9140625,45645.1640625,78309.5,60394.5,53578.0
ATM_0015,2024-01-03,2,58855.15625,45028.48828125,77259.9765625,60394.5,53578.0
ATM_0015,2024-01-04,3,53069.0703125,40324.2890625,71111.578125,60394.5,53578.0
ATM_0015,2024-01-05,4,51983.703125,39852.1015625,69688.234375,60394.5,53578.0
ATM_0015,2024-01-06,5,55937.96484375,44204.7265625,73307.09375,60394.5,53578.0
ATM_0015,2024-01-07,6,46008.5390625,34861.02734375,63715.640625,60394.5,53578.0
ATM_0015,2024-01-08,7,50574.12890625,39341.73046875,67888.078125,60394.5,53578.0
ATM_0015,2024-01-09,8,56857.42578125,45949.66796875,73924.78125,60394.5,53578.0
ATM_0015,2024-01-10,9,57755.8046875,47578.7890625,74315.6875,60394.5,53578.0
ATM_0015,2024-01-11,10,51936.9609375,42307.39453125,68360.578125,60394.5,53578.0
ATM_0015,2024-01-12,11,51599.56640625,41843.2578125,67255.328125,60394.5,53578.0
ATM_0015,2024-01-13,12,54870.84375,44812.90625,70796.8671875,60394.5,53578.0
ATM_0015,2024-01-14,13,44848.2890625,35234.453125,61205.265625,60394.5,53578.0
ATM_0015,2024-01-15,14,50297.4609375,40831.515625,66366.875,60394.5,53578.0
ATM_0015,2024-01-16,15,55940.1328125,46746.87109375,71262.9609375,60394.5,53578.0
ATM_0015,2024-01-17,16,56728.1875,47908.6953125,71792.25,60394.5,53578.0
ATM_0015,2024-01-18,17,51584.23046875,43458.7421875,66415.859375,60394.5,53578.0
ATM_0015,2024-01-19,18,51338.1796875,43390.33984375,65934.90625,60394.5,53578.0
ATM_0015,2024-01-20,19,55077.8203125,46497.82421875,70096.5703125,60394.5,53578.0
ATM_0015,2024-01-21,20,45046.38671875,36608.875,60793.453125,60394.5,53578.0
ATM_0015,2024-01-22,21,50222.640625,41678.03125,66006.71875,60394.5,53578.0
ATM_0015,2024-01-23,22,55833.2109375,47369.98046875,71538.328125,60394.5,53578.0
ATM_0015,2024-01-24,23,56803.13671875,48261.90234375,72082.3203125,60394.5,53578.0
ATM_0015,2024-01-25,24,51417.01953125,43191.3203125,66944.078125,60394.5,53578.0
ATM_0015,2024-01-26,25,51000.97265625,42863.71875,66138.25,60394.5,53578.0
ATM_0015,2024-01-27,26,54572.34765625,46049.21484375,69994.46875,60394.5,53578.0
ATM_0015,2024-01-28,27,46034.0,37285.734375,61088.84375,60394.5,53578.0
ATM_0015,2024-01-29,28,50867.5859375,41904.2421875,66367.859375,60394.5,53578.0
ATM_0015,2024-01-30,29,56462.625,47115.1640625,71410.2265625,60394.5,53578.0
ATM_0015,2024-01-31,30,57048.40625,48171.42578125,71890.28125,60394.5,53578.0
ATM_0016,2024-01-02,1,49653.3203125,46452.91015625,53671.4296875,122242.0,49721.0
ATM_0016,2024-01-03,2,54040.2109375,50913.11328125,58078.21484375,122242.0,49721.0
ATM_0016,2024-01-04,3,45510.9765625,42638.4375,49507.30859375,122242.0,49721.0
ATM_0016,2024-01-05,4,44943.93359375,42452.81640625,48736.8203125,122242.0,49721.0
ATM_0016,2024-01-06,5,48811.3515625,46259.546875,52492.734375,122242.0,49721.0
ATM_0016,2024-01-07,6,48446.765625,45855.12109375,52173.31640625,122242.0,49721.0
ATM_0016,2024-01-08,7,46513.4765625,43908.50390625,50526.515625,122242.0,49721.0
ATM_0016,2024-01-09,8,49936.3359375,47085.69140625,54100.29296875,122242.0,49721.0
ATM_0016,2024-01-10,9,53454.7265625,50505.38671875,57607.0234375,122242.0,49721.0
ATM_0016,2024-01-11,10,45342.40625,42571.78125,49547.47265625,122242.0,49721.0
ATM_0016,2024-01-12,11,45103.37890625,42480.58203125,49257.98828125,122242.0,49721.0
ATM_0016,2024-01-13,12,49220.3046875,46466.5625,53108.95703125,122242.0,49721.0
ATM_0016,2024-01-14,13,48651.5625,45521.5625,52820.125,122242.0,49721.0
ATM_0016,2024-01-15,14,46713.55859375,43826.8359375,51285.0703125,122242.0,49721.0
ATM_0016,2024-01-16,15,49781.16015625,46586.92578125,54595.73828125,122242.0,49721.0
ATM_0016,2024-01-17,16,53563.35546875,50094.8515625,58329.0078125,122242.0,49721.0
ATM_0016,2024-01-18,17,45621.9765625,42492.8828125,50488.4609375,122242.0,49721.0
ATM_0016,2024-01-19,18,45104.40625,42105.25,49895.52734375,122242.0,49721.0
ATM_0016,2024-01-20,19,49206.94140625,45868.7265625,53968.44921875,122242.0,49721.0
ATM_0016,2024-01-21,20,48556.08203125,45152.71875,53475.5234375,122242.0,49721.0
ATM_0016,2024-01-22,21,46317.1484375,42893.7109375,51480.6171875,122242.0,49721.0
ATM_0016,2024-01-23,22,49898.546875,46232.515625,55117.02734375,122242.0,49721.0
ATM_0016,2024-01-24,23,53361.9609375,49675.56640625,58451.703125,122242.0,49721.0
ATM_0016,2024-01-25,24,45366.078125,41845.328125,50716.17578125,122242.0,49721.0
ATM_0016,2024-01-26,25,44933.42578125,41605.734375,50221.6015625,122242.0,49721.0
ATM_0016,2024-01-27,26,49030.390625,45531.4140625,54174.08203125,122242.0,49721.0
ATM_0016,2024-01-28,27,48342.56640625,44892.1953125,53514.75,122242.0,49721.0
ATM_0016,2024-01-29,28,46159.2578125,42548.51953125,51514.90625,122242.0,49721.0
ATM_0016,2024-01-30,29,49583.71484375,45813.6171875,54998.0234375,122242.0,49721.0
ATM_0016,2024-01-31,30,53168.38671875,49211.07421875,58656.71875,122242.0,49721.0
ATM_0017,2023-12-26,1,57800.65234375,53122.95703125,62495.7890625,104533.0,53981.0
ATM_0017,2023-12-27,2,55118.31640625,50215.46484375,60298.0,104533.0,53981.0
ATM_0017,2023-12-28,3,51943.02734375,46885.984375,57279.515625,104533.0,53981.0
ATM_0017,2023-12-29,4,54543.375,49362.9921875,59813.34375,104533.0,53981.0
ATM_0017,2023-12-30,5,53797.26953125,48780.9140625,58945.84375,104533.0,53981.0
ATM_0017,2023-12-31,6,53513.90234375,48799.0859375,58552.8203125,104533.0,53981.0
ATM_0017,2024-01-01,7,55777.6171875,51005.8125,60732.9296875,104533.0,53981.0
ATM_0017,2024-01-02,8,56658.3515625,51790.734375,61651.15625,104533.0,53981.0
ATM_0017,2024-01-03,9,54425.5,49481.0234375,59440.609375,104533.0,53981.0
ATM_0017,2024-01-04,10,51536.1953125,46398.33203125,56596.359375,104533.0,53981.0
ATM_0017,2024-01-05,11,54362.64453125,49157.609375,59311.80078125,104533.0,53981.0
ATM_0017,2024-01-06,12,53735.6875,48616.19921875,58784.98828125,104533.0,53981.0
ATM_0017,2024-01-07,13,53211.94921875,48307.59765625,58265.4296875,104533.0,53981.0
ATM_0017,2024-01-08,14,55656.859375,50682.02734375,60558.3125,104533.0,53981.0
ATM_0017,2024-01-09,15,56957.61328125,51940.37890625,61878.9609375,104533.0,53981.0
ATM_0017,2024-01-10,16,54729.83203125,49598.62890625,59918.33984375,104533.0,53981.0
ATM_0017,2024-01-11,17,51724.765625,46569.12109375,57044.83203125,104533.0,53981.0
ATM_0017,2024-01-12,18,54291.58984375,48956.0390625,59601.7109375,104533.0,53981.0
ATM_0017,2024-01-13,19,53897.23046875,48619.9375,59255.75,104533.0,53981.0
ATM_0017,2024-01-14,20,53447.1796875,48406.33984375,58737.3671875,104533.0,53981.0
ATM_0017,2024-01-15,21,55887.9765625,50898.42578125,61152.36328125,104533.0,53981.0
ATM_0017,2024-01-16,22,57000.5546875,52038.25,62304.640625,104533.0,53981.0
ATM_0017,2024-01-17,23,54817.19921875,49698.51953125,60246.65234375,104533.0,53981.0
ATM_0017,2024-01-18,24,51812.75390625,46611.33203125,57478.359375,104533.0,53981.0
ATM_0017,2024-01-19,25,54298.6328125,49097.60546875,59742.5,104533.0,53981.0
ATM_0017,2024-01-20,26,53768.4375,48551.84375,59375.15625,104533.0,53981.0
ATM_0017,2024-01-21,27,53427.26953125,48401.42578125,58765.125,104533.0,53981.0
ATM_0017,2024-01-22,28,55635.62109375,50543.87890625,61069.07421875,104533.0,53981.0
ATM_0017,2024-01-23,29,57059.84765625,51841.55078125,62514.40234375,104533.0,53981.0
ATM_0017,2024-01-24,30,54686.2265625,49292.1015625,60378.51953125,104533.0,53981.0
ATM_0018,2023-12-30,1,51408.125,43091.890625,58839.2109375,102340.0,51921.0
ATM_0018,2023-12-31,2,47248.90625,38405.3125,55128.421875,102340.0,51921.0
ATM_0018,2024-01-01,3,52524.9765625,43333.5703125,60572.6640625,102340.0,51921.0
ATM_0018,2024-01-02,4,52897.73046875,43560.9921875,60890.33984375,102340.0,51921.0
ATM_0018,2024-01-03,5,51409.3125,42194.39453125,59602.40625,102340.0,51921.0
ATM_0018,2024-01-04,6,47460.99609375,38472.77734375,55708.4296875,102340.0,51921.0
ATM_0018,2024-01-05,7,50419.3828125,41215.8359375,58454.7109375,102340.0,51921.0
ATM_0018,2024-01-06,8,50848.6796875,41531.4921875,59027.953125,102340.0,51921.0
ATM_0018,2024-01-07,9,46865.03125,37585.8046875,55338.98828125,102340.0,51921.0
ATM_0018,2024-01-08,10,51681.3671875,42224.09765625,60141.0078125,102340.0,51921.0
ATM_0018,2024-01-09,11,52538.96484375,42876.4296875,61003.9375,102340.0,51921.0
ATM_0018,2024-01-10,12,51410.45703125,41983.4921875,60053.375,102340.0,51921.0
ATM_0018,2024-01-11,13,47120.875,37695.48046875,56216.94921875,102340.0,51921.0
ATM_0018,2024-01-12,14,50168.25390625,40615.6484375,58832.6953125,102340.0,51921.0
ATM_0018,2024-01-13,15,50655.73828125,40957.359375,59354.921875,102340.0,51921.0
ATM_0018,2024-01-14,16,46876.07421875,37265.03125,55911.515625,102340.0,51921.0
ATM_0018,2024-01-15,17,52108.734375,42287.13671875,61000.16015625,102340.0,51921.0
ATM_0018,2024-01-16,18,52843.12109375,43059.5390625,61707.9296875,102340.0,51921.0
ATM_0018,2024-01-17,19,51799.8125,41796.484375,60956.59765625,102340.0,51921.0
ATM_0018,2024-01-18,20,47390.75,37465.97265625,56590.8125,102340.0,51921.0
ATM_0018,2024-01-19,21,50129.41796875,40197.61328125,59302.1171875,102340.0,51921.0
ATM_0018,2024-01-20,22,50336.58984375,40552.90625,59381.63671875,102340.0,51921.0
ATM_0018,2024-01-21,23,46630.90625,36895.40234375,55923.75,102340.0,51921.0
ATM_0018,2024-01-22,24,51524.515625,41718.21875,60940.60546875,102340.0,51921.0
ATM_0018,2024-01-23,25,52859.36328125,42866.6484375,62074.9921875,102340.0,51921.0
ATM_0018,2024-01-24,26,51699.87890625,41698.34375,61273.12109375,102340.0,51921.0
ATM_0018,2024-01-25,27,47583.4140625,37530.41796875,57105.30859375,102340.0,51921.0
ATM_0018,2024-01-26,28,50128.3984375,40160.25390625,59879.0234375,102340.0,51921.0
ATM_0018,2024-01-27,29,50384.72265625,40416.98828125,60011.2109375,102340.0,51921.0
ATM_0018,2024-01-28,30,46994.48828125,37003.9375,56881.3046875,102340.0,51921.0
ATM_0019,2023-12-31,1,52245.4140625,45871.6953125,58688.2421875,88648.0,52024.0
ATM_0019,2024-01-01,2,55448.7734375,48528.1171875,62140.2109375,88648.0,52024.0
ATM_0019,2024-01-02,3,52647.4140625,45844.76171875,59226.83203125,88648.0,52024.0
ATM_0019,2024-01-03,4,47045.30078125,40865.98046875,53411.7109375,88648.0,52024.0
ATM_0019,2024-01-04,5,43840.23046875,37825.3046875,49605.94140625,88648.0,52024.0
ATM_0019,2024-01-05,6,52475.4609375,46539.953125,57910.703125,88648.0,52024.0
ATM_0019,2024-01-06,7,43266.94921875,37241.73046875,49209.47265625,88648.0,52024.0
ATM_0019,2024-01-07,8,52684.1875,46233.9375,58949.04296875,88648.0,52024.0
ATM_0019,2024-01-08,9,55458.46875,48604.75390625,61792.3203125,88648.0,52024.0
ATM_0019,2024-01-09,10,52673.90625,45948.30859375,59169.03515625,88648.0,52024.0
ATM_0019,2024-01-10,11,47054.171875,40923.1796875,53471.94140625,88648.0,52024.0
ATM_0019,2024-01-11,12,44018.11328125,37967.55859375,49983.79296875,88648.0,52024.0
ATM_0019,2024-01-12,13,52761.80078125,46230.38671875,58255.6875,88648.0,52024.0
ATM_0019,2024-01-13,14,43504.92578125,37302.1875,49648.3203125,88648.0,52024.0
ATM_0019,2024-01-14,15,53075.5,46683.9375,59841.6875,88648.0,52024.0
ATM_0019,2024-01-15,16,55699.1640625,48741.22265625,62406.03125,88648.0,52024.0
ATM_0019,2024-01-16,17,52590.0546875,45783.72265625,59149.671875,88648.0,52024.0
ATM_0019,2024-01-17,18,47000.90234375,40456.5078125,53290.8203125,88648.0,52024.0
ATM_0019,2024-01-18,19,44305.4609375,37965.32421875,50343.2890625,88648.0,52024.0
ATM_0019,2024-01-19,20,52916.48046875,46458.28125,58595.96875,88648.0,52024.0
ATM_0019,2024-01-20,21,43907.23828125,37327.16015625,50064.04296875,88648.0,52024.0
ATM_0019,2024-01-21,22,53402.8046875,46269.609375,59850.5390625,88648.0,52024.0
ATM_0019,2024-01-22,23,55905.90625,48419.53515625,62572.6328125,88648.0,52024.0
ATM_0019,2024-01-23,24,53260.37109375,45611.03125,59858.140625,88648.0,52024.0
ATM_0019,2024-01-24,25,47695.7265625,40682.40625,54332.66796875,88648.0,52024.0
ATM_0019,2024-01-25,26,44347.359375,37171.4140625,50610.16015625,88648.0,52024.0
ATM_0019,2024-01-26,27,52526.76953125,45742.1171875,58701.59765625,88648.0,52024.0
ATM_0019,2024-01-27,28,43464.16796875,36145.9140625,49739.93359375,88648.0,52024.0
ATM_0019,2024-01-28,29,52871.19921875,45217.671875,59737.21875,88648.0,52024.0
ATM_0019,2024-01-29,30,55439.55078125,47592.5078125,62460.76171875,88648.0,52024.0
ATM_0020,2023-12-29,1,42934.921875,34080.5546875,52776.53515625,77382.0,52963.5
ATM_0020,2023-12-30,2,45714.671875,36571.61328125,56012.9453125,77382.0,52963.5
ATM_0020,2023-12-31,3,56177.20703125,46456.875,66744.8671875,77382.0,52963.5
ATM_0020,2024-01-01,4,53030.58203125,43343.75,63978.734375,77382.0,52963.5
ATM_0020,2024-01-02,5,53113.8359375,43546.3671875,64119.9921875,77382.0,52963.5
ATM_0020,2024-01-03,6,53289.53515625,43944.95703125,63963.578125,77382.0,52963.5
ATM_0020,2024-01-04,7,51289.62109375,42182.75390625,62008.0859375,77382.0,52963.5
ATM_0020,2024-01-05,8,42270.5078125,33377.8046875,52967.921875,77382.0,52963.5
ATM_0020,2024-01-06,9,45318.953125,35951.48046875,56275.921875,77382.0,52963.5
ATM_0020,2024-01-07,10,55946.7109375,46231.28125,67007.28125,77382.0,52963.5
ATM_0020,2024-01-08,11,52530.5078125,42708.5078125,64029.42578125,77382.0,52963.5
ATM_0020,2024-01-09,12,53396.0,43716.1015625,64777.39453125,77382.0,52963.5
ATM_0020,2024-01-10,13,53556.8125,43976.84765625,64541.421875,77382.0,52963.5
ATM_0020,2024-01-11,14,51133.6015625,41755.109375,61878.28515625,77382.0,52963.5
ATM_0020,2024-01-12,15,42282.9140625,33182.4765625,53280.6328125,77382.0,52963.5
ATM_0020,2024-01-13,16,45584.15234375,36282.65625,56683.68359375,77382.0,52963.5
ATM_0020,2024-01-14,17,56083.45703125,46191.29296875,67253.796875,77382.0,52963.5
ATM_0020,2024-01-15,18,53176.80859375,43361.875,64669.98828125,77382.0,52963.5
ATM_0020,2024-01-16,19,53221.96875,43332.15625,64878.5,77382.0,52963.5
ATM_0020,2024-01-17,20,53416.10546875,43766.5625,64636.21875,77382.0,52963.5
ATM_0020,2024-01-18,21,51561.765625,42084.40234375,62482.2421875,77382.0,52963.5
ATM_0020,2024-01-19,22,42875.91796875,33739.390625,53828.62890625,77382.0,52963.5
ATM_0020,2024-01-20,23,45809.52734375,36507.359375,57027.3203125,77382.0,52963.5
ATM_0020,2024-01-21,24,55923.71484375,46146.33984375,67396.6328125,77382.0,52963.5
ATM_0020,2024-01-22,25,52596.43359375,42657.453125,64320.30859375,77382.0,52963.5
ATM_0020,2024-01-23,26,53278.60546875,43246.0234375,65117.4921875,77382.0,52963.5
ATM_0020,2024-01-24,27,53477.20703125,43713.62890625,64656.23046875,77382.0,52963.5
ATM_0020,2024-01-25,28,51205.42578125,41739.54296875,62336.515625,77382.0,52963.5
ATM_0020,2024-01-26,29,42404.17578125,32997.0625,53641.2265625,77382.0,52963.5
ATM_0020,2024-01-27,30,45520.95703125,36011.9140625,56949.95703125,77382.0,52963.5
ATM_0021,2023-12-31,1,49763.61328125,43873.29296875,55188.66015625,107915.0,50898.0
ATM_0021,2024-01-01,2,50464.421875,44095.33984375,56146.6875,107915.0,50898.0
ATM_0021,2024-01-02,3,50645.7578125,44040.15625,56604.359375,107915.0,50898.0
ATM_0021,2024-01-03,4,47200.68359375,40197.96875,53522.2265625,107915.0,50898.0
